UniversalMessageId,Message,Day
TWITTER_8_1299756753035448320,Not to mention you get bombarded by BLM propaganda commercials and silent pauses for violent criminals. Or Cardi B urging illegals to fill out the census. Let's not even go to watching the local news.,2020-08-29
TWITTER_8_1299743276925251585,If you're a Legal who's being DENIED your legal to REQUEST &/or due to NOT completing your IS ILLEGAL! Please REPORT a State violating your rights to or ASAPCensus & Voting are separate,2020-08-29
TWITTER_2_1299731214421635072,"No doubt. I had the Census office call my home to verify my results, but they instead peppered me with questions on illegal immigrants in my home. Truly believe this targeted - my wife is a green card holder.",2020-08-29
TWITTER_7_1299669777967915008,"Trump will win the election, unless the Democrats cheat with illegal voting. Trump made sure the census would be complete before January th . All the evidence need to show how many illegal votes were cast for Clinton in . As well to prevent illegal from voting in .",2020-08-29
TWITTER_7_1299624056040222720,Exactly. If you're here legally as an immigrant or refugee then you wouldn't worry about taking the census. It's only the illegals who have to worry about it. She's vile.,2020-08-29
TWITTER_7_1299596320794050561,The you realize that illegal immigrants on the census count towards electoral votes,2020-08-29
TWITTER_7_1299558416172670976,And to say that they are illegal is racist just to assume a Hispanic is likely illegal. Its also not relevant because I was speaking based off the census data of how many Black and Hispanic CITIZENS there are in America. Just accept youre wrong and cut the bull shit.,2020-08-29
TWITTER_2_1300270218443280384,Democrat run counties across the US are encouraging illegal immigrants to take the census to gain seats in Congress,2020-08-30
TWITTER_4_1300229627856728066,just had the door knocker for the census come through and Im with that theyre smoking out illegal aliens or something,2020-08-30
TWITTER_7_1300226802170957824,"Then you act like George Wallace when it comes to federal immigration authorities, then you bitch that the illegals have to be counted by the Census so you get $$$ and Congressional seats you dont deserve.And then you deny any of this even exists!",2020-08-30
TWITTER_2_1300215406414778370,Concerns growing that illegal in parts of may be under counted in .com/news/concerns-,2020-08-30
TWITTER_7_1300175771504316416,"I wish I could! Maybe next year. I will stay here until the election. It would be fun to see California flipped red!Also, it would be fun to see when they count census and subtract illegals - I wonder how many House seats and Electoral College votes will be stripped from Cali",2020-08-30
TWITTER_2_1300170888659087360,And the is illegally interfering with the census.,2020-08-30
TWITTER_7_1300155374373199872,"They may not have. Although it would be a pleasant surprise, considering all the illegals everywhere. I am hoping doing the has helped with the voter rolls.",2020-08-30
TWITTER_7_1300131200342790144,"You can complete the Census only if you're legal resident. If you are illegals you don't count. We don't need to pay for your schooling, medical care, and making us go bankrupt taking care of all of you.",2020-08-30
TWITTER_4_1300099064399310850,It's clear that the U.S. Census is working for democrats. Illegal Aliens are counted in the census for the purpose of reallocating the U.S. House seats. Rules need changing here - illegals should not be counted! PERIOD!,2020-08-30
TWITTER_7_1300087614876180480,Report illegal aliens. They should not be counted in the census.,2020-08-30
TWITTER_2_1300074698315837440,Oh yeah its Trumps fault Latinos in Dem ran sanctuary city Chicago dont want to do the census. Not the fact that they are here illegally.,2020-08-30
TWITTER_7_1300071995925692417,"And that's why so many citizens are moving out of California.After dust settles, I wonder how many American citizens still live in California. It would be fun to see the census adjusted numbers (without illegals) and shrinking of the House reps and Electoral Votes for Cali!",2020-08-30
TWITTER_7_1300035528067293185,"Gerrymandering is a massive chunk of the problem. Gerrymandering must be made illegal. District lines ought to follow some combo of zip codes and census tract, and be determined by a range of citizens.",2020-08-30
TWITTER_7_1300033835690799104,The Three Fifths Compromise was a tool used by abolitionists to prevent proponents of slavery from gaining more power in the House of Representatives via the census - and the party of slavery now wants to count illegal immigrants for the same reason: power.,2020-08-30
TWITTER_7_1300023419698724864,Did Trump leave illegals on or off the census?Biden/Harris,2020-08-30
TWITTER_2_1300020632097370115,The Left loves cancel culture! Refuse to answer the Census and you can help cancel an illegal who doesnt belong hear and deserve benefits the Left !,2020-08-30
TWITTER_7_1299992686884196353,Would beg to differ will be interesting to know if the government dare have a census ever again with the amount of illegal immigration I still stick to my million but I hope to be proved wrong for all our sakes .,2020-08-30
TWITTER_7_1299970480686985221,Thats not % the case with France given asking religious information on a census is illegal. The best evidence we do have suggests % is itself too low.,2020-08-30
TWITTER_7_1299955111989522432,"% of what when you don't have a damn clue as to how many people[illegals] are actually in America . Nor do they answer census ,and we don't either .You people with your ridiculous never questioned nonsense makes me laugh.",2020-08-30
TWITTER_4_1300506258290638850,I thought this Census question was illegal?,2020-08-31
TWITTER_8_1300495744504418304,Millions of Americans have decided to opt out of the census. Especially in Blue states.This is what happens when you place illegal immigrants over citizens... Power to the people.,2020-08-31
TWITTER_2_1300474597528276993,Sanctuary Cities with defunded police departments money going for Socialist Marxism programs illegal aliens swelling the census numbers for Appropriations. Urban Bastion of power. New Normal a transfer of Power to Dystopia Great.,2020-08-31
TWITTER_7_1300452849122385921,"want to count in the to garner more representation, when OBVIOUSLY Illegal Aliens dont live here but are only here until theyre deported for breaking our laws!",2020-08-31
TWITTER_7_1300446034745843712,Get that Census in If they don't count every last illegal and criminal that they have packed the city with the pols will have less graft and corruption to pay off their buddies with,2020-08-31
TWITTER_7_1300440028418539523,"The Republican party also owns part of blame for how we got here. Holding the WH & Congress, they focused on corporate tax cuts & other s talking points. They squandered an opportunity to reform sec , change census to exclude illegals, and address college speech codes.",2020-08-31
TWITTER_2_1300406633676275714,"There are a few communities nearby where the police harass you for even being there doing nothing illegal. They stop, question, run wants & warrants. Even the Census Taker is considered a suspicious person.",2020-08-31
TWITTER_7_1300401563383537664,"They need all illegal immigrants to be counted so that when they count votes for Joe, they can cheat accordingly. Kind of hard when candidate gets more votes than the census say lives there.",2020-08-31
