UniversalMessageId,Message,Day
TWITTER_2_1296618723487318017,"We have to have massive turnout. That is the only way to win the electoral college.Hillary: Biden could get million more votes than Trump, and Trump might still win.Yeah. And btw, Trump's questionable appointments continue, in the Census Bureau.",2020-08-20
TWITTER_8_1296614954813063168,"The DNC this week is like the start of a plague of locusts: nasty ugly insects that haven't been seen in a long while emerging from their basement cocoons just as ugly as ever: Biden, Obama, both Clintons, and on an on. Help us, oh lord! And here comes the Census Cowboy+3 more...",2020-08-20
TWITTER_4_1296563235294973953,are you weighting your NH Biden Trump poll by education using the census weights? says you are not weighting by education,2020-08-20
TWITTER_7_1296544165069824000,"LIAR! LIAR!Current average household income of top % of earners in the U.S. is $376,587, according to the U.S. Census Bureaus American Community Survey.That means the rest of us % earn less. Biden is increasing taxes on anyone making more than $400,000 per year!",2020-08-20
TWITTER_7_1296522663066624000,We are just going to have to do the census over once Biden elected. This is a farce and unfair in all kinds of nefarious ways.,2020-08-20
TWITTER_8_1296867458737770496,If Biden wins the first legislative goal has to be voting rights and evaluation of the census. America has to return to majority rule to ensure democracy lives.,2020-08-21
TWITTER_7_1296860759121473536,"You don't need to worry about ""What you'll do if Biden wins""; NO chance of that given & Ms Prosecutor VP & Dems can't even keep USPS glued together, can't guarantee safety at polls, can't pull off a census; fo' get about it. The votetool.org video sums it up.",2020-08-21
TWITTER_7_1296859556925120513,Joe feels that way too COME ON MAN COCAINE JOE BIDEN is a RACIST in his own words.No one is black unless they vote for Biden. Joe Biden in his own words. ......PS: MANY SAY CENSUS SAYS BIDENs FAMILY OWNED SLAVES ...,2020-08-21
TWITTER_8_1296806220938977280,Choice is clear. Biden is running for President while Trump is running from jail,2020-08-21
TWITTER_2_1296797178099310592,How apropos it was that Paul - a US census worker knocked on my door during my Women for Biden fundraising call The census workers are out here...knocking on doors to make sure we fill out the census form! I,2020-08-21
TWITTER_7_1296775303436656640,So true. But the census cowboy will will ride in n save us all. If joe biden gets elected . Has a plan. Scared bum,2020-08-21
TWITTER_7_1296730322076340224,Ex V.P. Biden forgot the Census count,2020-08-21
TWITTER_7_1296694521028210688,I cannot respect an unconstitutional vote administered by the USPS that has access to all Census and congressional district party data and whose Federal Union has openly endorsed Joe Biden ! Can you ?,2020-08-21
TWITTER_7_1296674123708370944,USPS union endorsed Biden. Have access to all pro Democrat and pro Republican district info... even full access to US Census info. USPS cannot be trusted to administer a United States Presidential Election.Can they ?,2020-08-21
TWITTER_2_1297018125272129537,Biden should just do another census when hes in office.,2020-08-21
TWITTER_7_1296984980749459456,"obviously not a Trump district. Currently out in my hood working for the census havent seen one McCaul or Trump sign. Most common are:Love is love, we believe scienceBernie Then Biden",2020-08-21
TWITTER_8_1296976955913322496,"Im from NY and even here on Long island they have boat parades and im disgusted as well, but looking at polling data and the census... I think Biden has a % chance of winning this",2020-08-21
TWITTER_7_1296929718500032514,I dont get liberals who are hyper critical of Biden and Kamala. We know they wouldnt do something like ending the census count too soon yet they are portrayed as the big bad wolf. Its time we set our differences aside and Vote out Trump.,2020-08-21
TWITTER_7_1296925584698650624,"Security what security for Biden. He is for no Border. No immigration laws, free movement of drugs and sex trafficking. And no vetting or ID needed. Votes and census for illegals. Quite a divergence, YES",2020-08-21
TWITTER_7_1296898543530237952,"Wrong ! A black household earned median income of $41,361 in thats BELOW a peak of $43,380 per Census Bureau. Obama/Biden did more for the unemployed than Trump. More people are working because of population growth. O. Manigault brought funding to HBCUs",2020-08-21
TWITTER_7_1296897672457129984,Lets go there! Gaffe vs Gaffe. Biden just said the other day the census was really something a couple yrs ago. Cmon this is to easy,2020-08-21
TWITTER_7_1297347241049567233,"Linda Sarsour is a bigoted and despicable person. Biden was mild. Whats more only a fool would think Biden would destroy the census, destroy the post office, give massive tax breaks to the rich, undermine Obamacare and appoint anti-choice judges.",2020-08-22
TWITTER_2_1297309096622927872,"with out any numbers CENSUS YOU HAVE MILLION VOTERS FOR Biden !!and this government thinks we have only million people , OUTSTANTING CORRUPTION !!ALL DEMOCRATS ! DID YOU COVER THE DEATH OF THE PRESIDENT BROTHER , MORE OUTSTANDING CORRUPTION DICTATORS !!",2020-08-22
TWITTER_2_1297281391739244555,had a Very Nice Census lady show up at my house today and I answered all her questions. I feel happy because I know Biden Supporters will never have that happen because they live in China.,2020-08-22
TWITTER_2_1297279337209556993,"Looks to me like President Biden will have to re-run the Census next year to get accurate numbers (and by ""accurate"" I mean, you know, with ethnic and racial minority humans actually being counted like the Constitution calls for... ).",2020-08-22
TWITTER_7_1297252725936152576,When Biden is elected perhaps he can complete the census properly.,2020-08-22
TWITTER_7_1297242087814057984,Lol. Republicans thought the same thing about Obama. The fifth circuit will use John Roberts decisions in DACA and the census to stymie any Biden EOs.,2020-08-22
TWITTER_7_1297214478988333057,AOC is always self promoting. She could be using her platform to encourage young people to go online and to their census info. She could be doing much more to educate young voters of how to register and early vote. But instead the Squad is working to undermine Biden and Pelosi,2020-08-22
TWITTER_4_1297200339381190657,"Dirty political tricks: Trumps face on mail in ballot request forms, slowing mail deliveries, ending Census count early, working to get Kanye West on ballot. Trump struggles to use power of presidency to counter Biden via",2020-08-22
TWITTER_7_1297176695242395648,"Low energy. all this mail vote is gonna push them over? Bs. The census sent me letters over the course of several months before i rrsponded. No one is enthuzed about biden like they were obama. The theme is firsts. First black prez, first crazy prez, in itll be a woman",2020-08-22
TWITTER_7_1297149454391402498,I have been driving the rural back roads in CT doing the census. Tons of Biden signs-1 trump sign-period. These are all white rural areas. Thankfully Ive never seen anyone in a kkk maga hat-we have a great educational system in CT! Namaste,2020-08-22
TWITTER_7_1297066422120652806,Dont forget who created and fought for slavery and kkk OH JOE COME ON MAN...... ARE YOU ON COCAINE !!! COME ON MAN OH NO JOE BIDENS OWN FAMILY OWNED SLAVES AND HE NEVER EVEN APOLOGIZED - look at census data !!,2020-08-22
TWITTER_7_1297052535669301253,"Like her census job she just had and lost, she accused them of some kind of harassment or something like that, yet she is framing it that she isnt working because she is being black listed because of her lies on Biden",2020-08-22
TWITTER_2_1297728872230813697,"Joe bidens grandpa Edward Francis Blewitt didn't own slaves Kentucky Census Records Warren County -Census1810 rd - Census, page Eli Blewett - Sons - , under years of age - , under years of age - , under years of age Wife - dau - - - Slaves -",2020-08-23
TWITTER_7_1297716934411276289,Does Biden have mil people in his basement not recorded in the census? He says mil have watched him,2020-08-23
TWITTER_8_1297693135397511168,"So Trump gets % of grads, % of non grads- ""white, uneducated,stupid people"". That's a % to % Trump win, based on US Census report that % of Whites have college degrees.Biden-(58%x37%)+(27%x63%)=38%Trump-(35%x37%)+(59%x63%)=50%",2020-08-23
TWITTER_7_1297640664373563394,".So Trump gets % of grads, % of non grads. That's a % to % Trump win, based on a US Census report that % of Whites have college degrees.Biden(58%x37%)+(27%x63%)=38%Trump(35%x37%)+(59%x63%)=50%",2020-08-23
TWITTER_8_1297625998201061377,"Under Obama/Biden, for the very first time in modern history the middle- class fell into decline. That was actually the conclusion of the last census a couple years ago.",2020-08-23
